file_38.xls	11				화재(폭발포함)배상책임	화재 또는 폭발사고로 타인의 신체 또는 재물에 대한 법률상의 손해배상책임을 부담함으로써 입은 손해	1인당 1.5억원한도/1사고당 1억원한도				
file_42.xls	187		KB손보	KB 플러스 운전자상해보험(무배당)(26.01)_2형(납입면제 환급형)	교통사고처리보장A(중상해보장확대)(비탑승중포함)(운전자)	자동차 운전중 또는 운전 후 비탑승 상태에서 교통사고로 피해자(부모,배우자,자녀제외)를 사망케한 경우 형사합의금으로 지급한 금액(1인당), 자동차 운전중 중대법규위반 교통사고(음주,무면허,약물복용제외)로 피해자(부모,배우자,자녀제외)가 42일이상 치료를 요한다는 진단을 받은 경우 형사합의금으로 지급한 금액(1인당), 자동차 운전중 또는 운전 후 비탑승 상태에서 일반교통사고로 피해자(부모,배우자,자녀제외)에게 중상해를 입혀 공소제기되거나 자동차손해배상보장법 시행령 제3조에서 정한 상해등급 1급~3급에 해당하는 부상을 입힌 경우 형사합의금으로 지급한 금액(1인당)	보험가입금액 한도(매 사고시)	5,046	3,997	103.5	105.5
file_42.xls	189				자동차사고 변호사선임비용손해Ⅲ(경찰조사포함)(비탑승중포함)(운전자)	자동차 운전중 또는 운전 후 비탑승 상태에서 교통사고로 타인의 신체에 상해를 입힘으로써 구속되거나 공소제기(약식기소 제외) 된 경우, 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행되게 된 경우, 약식명령에 대하여 정식재판을 청구한 경우, 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 경찰조사후 불송치되거나 약식기소 또는 불기소된 경우, 중대법규위반 교통사고에 해당하지 않는 교통사고로 타인의 신체에 부상등급 1~3급에 해당하는 부상을 입혀 경찰조사 후 불송치되거나 약식기소 또는 불기소 된 경우	보험가입금액 한도				
file_42.xls	192		KB손보	KB 플러스 운전자상해보험(무배당)(26.01)_1형(납입면제 기본형)	교통사고처리보장A(중상해보장확대)(비탑승중포함)(운전자)	자동차 운전중 또는 운전 후 비탑승 상태에서 교통사고로 피해자(부모,배우자,자녀제외)를 사망케한 경우 형사합의금으로 지급한 금액(1인당), 자동차 운전중 중대법규위반 교통사고(음주,무면허,약물복용제외)로 피해자(부모,배우자,자녀제외)가 42일이상 치료를 요한다는 진단을 받은 경우 형사합의금으로 지급한 금액(1인당), 자동차 운전중 또는 운전 후 비탑승 상태에서 일반교통사고로 피해자(부모,배우자,자녀제외)에게 중상해를 입혀 공소제기되거나 자동차손해배상보장법 시행령 제3조에서 정한 상해등급 1급~3급에 해당하는 부상을 입힌 경우 형사합의금으로 지급한 금액(1인당)	보험가입금액 한도(매 사고시)	4,976	3,956	106.9	105.6
file_42.xls	196				자동차사고변호사선임비용손해Ⅲ(경찰조사포함)(비탑승중포함)(운전자)	자동차 운전중 또는 운전 후 비탑승 상태에서 교통사고로 타인의 신체에 상해를 입힘으로써 구속되거나 공소제기(약식기소 제외) 된 경우, 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행되게 된 경우, 약식명령에 대하여 정식재판을 청구한 경우, 타인을 사망하게 하거나 중대법규위반 교통사고로 타인의 신체에 상해를 입혀 경찰조사후 불송치되거나 약식기소 또는 불기소된 경우, 중대법규위반 교통사고에 해당하지 않는 교통사고로 타인의 신체에 부상등급 1~3급에 해당하는 부상을 입혀 경찰조사 후 불송치되거나 약식기소 또는 불기소 된 경우					
file_42.xls	201				PM운전중 교통사고처리지원금(실손, 동승자제외)	피보험자가 보험기간중 PM 운전중 발생한 사고로 피해자를 사망, 중상해 또는 중대법규위반으로 인한 피해자 부상(42일이상 진단)에 이르게 한 경우, 매 사고마다 실제 발생한 피해자 각각에 대한 형사합의금에 대하여 보상한도액(단, 약관에서 정한 기준에 따름)을 한도로 실제 비용을 보상	보험가입금액(3천만원)				
file_42.xls	202		DB손보	(무)다이렉트 참좋은라이더 보험2601(CM)(1종)	심급별 자동차사고변호사선임비용Ⅲ(특정사고경찰조사포함)(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 대인사고로 약관상의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우	보험가입금액(1500만원)	17,650	17,650	100.9	99.8
file_42.xls	203				이륜자동차 운전중 교통사고처리지원금Ⅲ(실손, 동승자제외)(중상해보장확대)	피보험자가 보험기간중 이륜자동차 운전중 발생한 사고로 피해자를 사망, 중상해 또는 중대법규위반으로 인한 피해자 부상(42일이상 진단)에 이르게 한 경우, 매 사고마다 실제 발생한 피해자 각각에 대한 형사합의금에 대하여 보상한도액(단, 약관에서 정한 기준에 따름)을 한도로 실제 비용을 보상	보험가입금액(2억원)				
file_42.xls	208		DB손보	(무)참좋은라이더 보험2601(4종)	PM 운전중 교통사고처리지원금(실손,동승자제외)(영업용제외)	피보험자가 보험기간 중에 PM 운전중 사고로 피해자에게 약관 상의 상해를 입혀 피보험자가 형사합의금을 지급한 경우	보험가입금액(3천만원)	12,740	12,740	89.8	88.8
file_42.xls	213		DB손보	(무)참좋은라이더 보험2601(1종)	심급별 자동차사고변호사선임비용Ⅲ(특정사고경찰조사포함)(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 대인사고로 약관상의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우	보험가입금액(1,500만원)	15,460	15,460	91.9	90.9
file_42.xls	214				이륜자동차 운전중 교통사고처리지원금Ⅲ(실손, 동승자제외)(중상해보장확대)	피보험자가 보험기간 중에 이륜자동차를 운전하던 중 사고로 피해자에게 약관 상의 상해를 입혀 피보험자가 형사합의금을 지급한 경우	보험가입금액(2억원)				
file_42.xls	221				심급별 자동차사고변호사선임비용Ⅲ(특정사고경찰조사포함)(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 대인사고로 약관상의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우	보험가입금액(1500만원)				
file_42.xls	222				자가용운전자 교통사고처리지원금Ⅱ(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중에 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 사고로 피해자에게 약관 상의 상해를 입혀 피보험자가 형사합의금을 지급한 경우	보험가입금액(2억원)				
file_42.xls	225		DB손보	(무)참좋은운전자상해보험2602	교통사고처리지원금(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중에 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 사고로 피해자에게 약관 상의 상해를 입혀 피보험자가 형사합의금을 지급한 경우	보험가입금액(2억원)	11,980	9,290	121.3	118.2
file_42.xls	228				심급별 자동차사고변호사선임비용Ⅲ(특정사고경찰조사포함)(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 대인사고로 약관상의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우	보험가입금액(1500만원)				
file_42.xls	232		DB손보	(무)참좋은운전자상해보험(TM)2602(1종)	교통사고처리지원금(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중에 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 사고로 피해자에게 약관 상의 상해를 입혀 피보험자가 형사합의금을 지급한 경우	보험가입금액(2억원)	12,330	9,510	124.9	121
file_42.xls	235				심급별 자동차사고변호사선임비용Ⅲ(특정사고경찰조사포함)(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 대인사고로 약관상의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우	보험가입금액(1500만원)				
file_42.xls	239		DB손보	(무)참좋은운전자상해보험(TM)2602(2종)	교통사고처리지원금(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중에 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 사고로 피해자에게 약관 상의 상해를 입혀 피보험자가 형사합의금을 지급한 경우	보험가입금액(2억원)	12,330	9,510	124.9	121
file_42.xls	242				심급별 자동차사고변호사선임비용Ⅲ(특정사고경찰조사포함)(비탑승중포함Ⅲ)(실손)	피보험자가 보험기간 중 ①자동차 운전중, ②운전 후 비탑승 상태(운전 중 상태에서 벗어난 직후), ③피보험자가 소유, 사용, 관리하는 자동차를 주정차 후(위 ②의 사고 제외) 대인사고로 약관상의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우	보험가입금액(1500만원)				
file_42.xls	248				심급별운전중사고변호사선임비용(특정사고경찰조사포함)(운전자용)	보험기간 중 자동차를 운전하던 중 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 아래의 경우로 실제로 변호사선임비용을 부담한 경우 보장 (단, 음주, 무면허, 약물, 도주 사고 제외) 1. 구속영장에 의하여 구속되거나, 검찰에 의해 공소제기(약식기소 제외)된 경우 2. 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행(약식명령 불복 제외)하게 되어 변호사선임비용을 부담한 경우(단, 검사에 의해 약식기소 되었으나, 피보험자가 법원의 약식명령에 불복하여 정식재판을 청구하는 경우는 제외)	소송의 심급별 500만원 한도				
file_42.xls	253				운전중사고벌금(대인)(3천만원한도)(운전자용)	보험기간 중 자동차를 운전하던 중 자동차사고로 타인의 신체에 상해를 입혀 벌금형 확정 판결을 받은 경우 2,000만원 한도로 보장 ※ 단, 특정범죄 가중처벌 등에 관한 법률 제5조의13(어린이보호구역에서 어린이 치사상의 가중처벌)에 따른 벌금형이 확정된 경우 1사고당 벌금액을 3,000만원 한도로 보장	3,000만원 한도				
file_42.xls	256				심급별운전중사고변호사선임비용(특정사고경찰조사포함)(운전자용)	보험기간 중 자동차를 운전하던 중 급격하고도 우연한 자동차사고로 타인의 신체에 상해를 입힘으로써 아래의 경우로 실제로 변호사선임비용을 부담한 경우 보장 (단, 음주, 무면허, 약물, 도주 사고 제외) 1. 구속영장에 의하여 구속되거나, 검찰에 의해 공소제기(약식기소 제외)된 경우 2. 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행(약식명령 불복 제외)하게 되어 변호사선임비용을 부담한 경우(단, 검사에 의해 약식기소 되었으나, 피보험자가 법원의 약식명령에 불복하여 정식재판을 청구하는 경우는 제외)	소송의 심급별 500만원 한도				
file_42.xls	261				운전중사고벌금(대인)(3천만원한도)(운전자용)	보험기간 중 자동차를 운전하던 중 자동차사고로 타인의 신체에 상해를 입혀 벌금형 확정 판결을 받은 경우 2,000만원 한도로 보장 ※ 단, 특정범죄 가중처벌 등에 관한 법률 제5조의13(어린이보호구역에서 어린이 치사상의 가중처벌)에 따른 벌금형이 확정된 경우 1사고당 벌금액을 3,000만원 한도로 보장	3,000만원 한도				
file_42.xls	266				자동차사고변호사선임비(심급별 500만원 한도)	자동차 운전중 또는 자동차 운전 후 비탑승 상태에서 급격하고도 우연한 사고로 타인에게 상해를 입혀 변호사를 선임하게 된 경우	1천5백만원 한도(자기부담금 50%)				
file_42.xls	268		하나손보	무배당 하나더베스트 운전자보험(다이렉트)(2601)	-	자동차 운전 중 중대법규위반 교통사고(음주, 무면허, 약물복용 제외)로 피해자(부모, 배우자, 자녀 제외)가 42일 이상 치료를 요한다는 진단을 받은 경우 형사합의금으로 지급한 금액(피해자 1인당)	보험가입금액 한도(진단된 치료일에 따라 상이)	4,934	3,865	100.2	97.8
file_42.xls	269					자동차 운전 중 일반교통사고로 피해자(부모, 배우자, 자녀 제외)에게 중상해를 입혀 공소제기되거나 상해급수 1급~3급에 해당하는 부상을 입힌 경우 형사합의금으로 지급한 금액(피해자 1인당)	보험가입금액 한도				
file_42.xls	270				교통사고처리지원금Ⅳ	자동차 운전 중 교통사고로 타인(부모, 배우자, 자녀 제외)을 사망하게 한 경우 형사합의금으로 지급한 금액(피해자 1인당)					
file_42.xls	274				자동차사고변호사선임비Ⅲ	자동차 운전중 교통사고로 타인의 신체에 상해를 입힘으로써 구속되거나 공소제기(약식기소 제외)된 경우 또는 검사에 의해 약식기소 되었으나 ·형사소송법· 제450조에 의거, 법원에 의해 보통의 심판절차인 공판절차로 재판이 진행되는 경우 또는 같은 법 제453조에 의거 검사 또는 피보험자가 정식재판을 청구하는 경우 또는 경찰 조사 후 불송치되거나 검찰에 의해 약식기소 또는 불기소된 경우(단, 타인을 사망하게 한 경우 또는 “중대법규위반교통사고”로 타인의 신체에 상해를 입힌 경우에 한함)	보험가입금액 한도				
file_42.xls	276		신한EZ손해보험	신한 이지로운 운전자보험(무배당)	교통사고처리지원금Ⅱ(중상해보장확대)(비탑승중포함)	보험기간 중 급격하고도 우연한 자동차사고로 타인에게 상해를 입혀 형사합의를 한 경우	보험가입금액 한도	7,881	6,693	112.2	109.6
file_42.xls	279				심급별 자동차사고 변호사선임비용(경찰조사포함)(비탑승중포함)	보험기간 중 급격하고도 우연한 자동차사고로 타인을 사망에 이르게 하거나 타인의 신체에 상해를 입힘으로써 변호사선임비용을 부담하게 된 경우	보험가입금액 한도				
file_42.xls	282		신한EZ손해보험	신한 SOL 처음운전자보험(무배당)	교통사고처리지원금Ⅱ(중상해보장확대)(비탑승중포함)	보험기간 중 급격하고도 우연한 자동차사고로 타인에게 상해를 입혀 형사합의를 한 경우	보험가입금액 한도	4,675	4,463	106.8	105.0
file_42.xls	285				심급별 자동차사고 변호사선임비용(경찰조사포함)(비탑승중포함)	보험기간 중 급격하고도 우연한 자동차사고로 타인을 사망에 이르게 하거나 타인의 신체에 상해를 입힘으로써 변호사선임비용을 부담하게 된 경우	보험가입금액 한도				
file_42.xls	288		농협손보	(무) NH다이렉트운전자보험2601	교통사고처리지원금(중상해확대,2억원한도)	피해자 사망 : 자동차(이륜차 제외) 운전중 교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)를 사망하게 한 경우(1사고당 피보험자가 실제로 지급한 형사합의금 지급)	2억원 한도	10,311	5,819	163.8	113.9
file_42.xls	290					피해자 부상 : 자동차(이륜차 제외) 운전중 중대법규위반 교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)가 42일 이상 치료를 요한다는 진단을 받은 경우 다만, 특정범죄 가중처벌 등에 관한 법률 제 5조의 13(어린이 보호구역에서 어린이 치사상의 가중처벌)에 해당하는 사고에 한하여 피해자가 42일 미만 치료를 요한다는 진단을 받은 경우도 포함.(1사고당 피보험자가 실제로 지급한 형사합의금 지급)	- 42일미만(스쿨존어린이사고) : 5백만원 한도 - 42 ~ 69일 : 2천만원 한도 - 70 ~ 139일 : 7천만원 한도 - 140일 이상 : 1억원 한도				
file_42.xls	295				자동차사고변호사선임비용Ⅰ(경찰조사포함)	자동차를 운전하는 중 발생한 교통사고로 타인의 신체에 상해를 입혀 아래의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우1. 피보험자가 구속영장에 의하여 구속 된 경우2. 검찰에 의해 공소제기(약식기소 제외)된 경우3. 피보험자가 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우4. 검사 또는 피보험자가 법원의 약식명령에 불복하여 정식재판을 청구한 경우5. 피보험자가 경찰 조사 후 불송치된 경우(단, 타인을 사망하게 한 경우, 중대법규위반 교통사고로 타인의 신체에 상해를 입힌 경우 및 타인의 신체에 상해를 입힘으로써 피해자에게 자동차손해배상보장법 시행령 제3조에서 정한 부상등급 1급, 2급, 3급에 해당하는 부상을 입힌 경우(중대법규위반 교통사고에 해당하지 않는 경우에 한함)에 한함)6. 검찰에 의해 약식기소 또는 불기소된 경우(단, 타인을 사망하게 한 경우, 중대법규위반 교통사고로 타인의 신체에 상해를 입힌 경우 및 타인의 신체에 상해를 입힘으로써 피해자에게 자동차손해배상보장법 시행령 제3조에서 정한 부상등급 1급, 2급, 3급에 해당하는 부상을 입힌 경우(중대법규위반 교통사고에 해당하지 않는 경우에 한함)에 한함)	5백만원 한도				
file_42.xls	297					피해자 부상 : 자동차 운전중 중대법규위반 교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)가 42일 이상 치료를 요한다는 진단을 받은 경우다만, 특정범죄 가중처벌 등에 관한 법률 제 5조의 13(어린이 보호구역에서 어린이 치사상의 가중처벌)에 해당하는 사고에 한하여 피해자가 42일 미만 치료를 요한다는 진단을 받은 경우도 포함. (1사고당 피보험자가 실제로 지급한 형사합의금 지급)	스쿨존어린이사고  - 42일미만 : 5백만원 한도 - 42 ~ 69일 : 2천만원 한도 - 70 ~ 139일 : 7천만원 한도 - 140일 이상 : 1억원 한도				
file_42.xls	298				교통사고처리지원금(중상해확대,2억원한도)	피해자 사망 : 자동차 운전중 교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)를 사망하게 한 경우(1사고당 피보험자가 실제로 지급한 형사합의금 지급)	2억원 한도				
file_42.xls	304				자동차사고변호사선임비용Ⅰ(경찰조사포함)	자동차를 운전하는 중 발생한 교통사고로 타인의 신체에 상해를 입혀 아래의 보장항목에 해당하는 사유로 변호사선임비용을 부담한 경우1. 피보험자가 구속영장에 의하여 구속 된 경우2. 검찰에 의해 공소제기(약식기소 제외)된 경우3. 피보험자가 검사에 의해 약식기소 되었으나 법원에 의해 보통의 심판절차인 공판절차에 의해 재판이 진행하게 된 경우4. 검사 또는 피보험자가 법원의 약식명령에 불복하여 정식재판을 청구한 경우5. 피보험자가 경찰 조사 후 불송치된 경우(단, 타인을 사망하게 한 경우, 중대법규위반 교통사고로 타인의 신체에 상해를 입힌 경우 및 타인의 신체에 상해를 입힘으로써 피해자에게 자동차손해배상보장법 시행령 제3조에서 정한 부상등급 1급, 2급, 3급에 해당하는 부상을 입힌 경우(중대법규위반 교통사고에 해당하지 않는 경우에 한함)에 한함)6. 검찰에 의해 약식기소 또는 불기소된 경우(단, 타인을 사망하게 한 경우, 중대법규위반 교통사고로 타인의 신체에 상해를 입힌 경우 및 타인의 신체에 상해를 입힘으로써 피해자에게 자동차손해배상보장법 시행령 제3조에서 정한 부상등급 1급, 2급, 3급에 해당하는 부상을 입힌 경우(중대법규위반 교통사고에 해당하지 않는 경우에 한함)에 한함)	5백만원 한도				
file_47.xls	84		메리츠화재	(무) 메리츠 성공파트너 종합보험2601(1종)	민사소송법률비용Ⅱ	피보험자에게 소송의 원인이 되는 사건이 발생하여, 소송사건이 보험기간 중에 대한민국 법원에 제기되어 그 소송이 판결, 소송상 조정 또는 소송상 화해로 종료됨에 따라 피보험자가 법률비용을 부담하는 경우	3천만원	10,432	9,672	98.9	108.5
file_47.xls	91		메리츠화재	(무) 메리츠 성공파트너 종합보험2601(2종)	민사소송법률비용Ⅱ	피보험자에게 소송의 원인이 되는 사건이 발생하여, 소송사건이 보험기간 중에 대한민국 법원에 제기되어 그 소송이 판결, 소송상 조정 또는 소송상 화해로 종료됨에 따라 피보험자가 법률비용을 부담하는 경우	3천만원	10,432	9,672	98.9	108.5
file_47.xls	1107		삼성화재	무배당 삼성화재 펫보험 위풍댕댕(2601.9)	[갱신형] 반려견 배상책임	보험증권에 기재된 피보험자의 반려견의 행위에 기인하는 우연한 사고로 타인의 신체의 피해(대인) 또는 타인의 반려동물의 손해(대물)에 대한 법률상배상책임을 부담함으로써 입은 손해 발생시 가입금액을 한도로 보상※ 1사고당 자기부담금 : 10만원	가입금액 한도	28,096	27,856	116.8	116.2
file_47.xls	1120				화재(폭발포함) 배상책임	화재(폭발포함) 배상책임(대물 1사고당) 피보험자가 보험증권에 기재된 물건에서 발생한 화재 또는 폭발사고로 인하여 타인의 신체에 부상 또는 피해를 입히거나 타인이 사망하거나 타인의 재물을 망가뜨려 법률상 배상책임을 부담함으로써 입은 손해가 발생한 경우 가입금액 한도내 보험금 지급 화재(폭발포함) 배상책임(부상 1인당) 피보험자가 보험증권에 기재된 물건에서 발생한 화재 또는 폭발사고로 인하여 타인의 신체에 부상 또는 피해를 입히거나 타인이 사망하거나 타인의 재물을 망가뜨려 법률상 배상책임을 부담함으로써 입은 손해가 발생한 경우 가입금액 한도내 보험금 지급 화재(폭발포함) 배상책임(사망및후유장해 1인당) 피보험자가 보험증권에 기재된 물건에서 발생한 화재 또는 폭발사고로 인하여 타인의 신체에 부상 또는 피해를 입히거나 타인이 사망하거나 타인의 재물을 망가뜨려 법률상 배상책임을 부담함으로써 입은 손해가 발생한 경우 가입금액 한도내 보험금 지급					
file_47.xls	1122		삼성화재	무배당 삼성화재 상해보험 행복한 안심파트너(2601.13)	-	자동차 운전중 및 운전후 비탑승 상태에서 약관에 정한 일반교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)에게 「자동차사고 부상 등급표」에서 정한 상해급수 1급, 2급 또는 3급 외에 해당하는 중상해를 입혀 약관에 정한 법령으로 경찰조사 후 불송치되거나 검찰에 의해 불기소된 경우(1사고당 피보험자가 실제로 지급한 형사합의금 지급) 피해자 1명당 7,000만원 한도로 지급	가입금액 한도	6,315	4,415	112.9	115.6
file_47.xls	1123					자동차 운전중 약관에 정한 중대법규위반 교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)가 42일, 70일, 140일, 175일이상(다수 피해자의 진단일을 합하여 계산하지 않음) 치료를 요한다는 진단을 받은 경우(1사고당 피보험자가 실제로 지급한 형사합의금 지급) 피해자 1명당 ·6주이상 10주미만 : 2,000만원 한도 ·10주이상 20주미만 : 8,000만원 한도 ·20주이상 25주미만 : 1억원 ·25주이상 : 1.5억원 한도로 지급 ※ 단, 특정범죄 가중처벌 법률 제5조 13(어린이 보호구역에서 어린이 치사상의 가중처벌)에 해당되는 사고에 한하여 42일 미만 치료를 요한다는 진단을 받은 경우도 500만원을 한도로 지급					
file_47.xls	1124					자동차 운전중 교통사고 및 자동차 운전후 비탑승 상태의 사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)를 사망하게 한 경우(1사고당 피보험자가 실제로 지급한 형사합의금 지급) 피해자 1명당 2억원 한도로 보상					
file_47.xls	1125					자동차 운전후 비탑승 상태에서 교통사고로 타인을 사망에 이르게 하거나 「자동차사고 부상 등급표」에서 정한 상해등급에 해당하는 상해를 입혀 아래의 ① 내지 ⑦로 인해 발생한 변호사선임비용 중 실제로 부담한 금액을 1사고마다 약관에 정해진 한도로 보상① 구속영장에 의해 구속된 경우② 검사에 의해 공소제기(단, 약식기소 제외) 된 경우③ 검사에 의해 약식기소 되었으나, 형사소송법 제450조에 의거 법원에 의해 공판절차에 의한 재판이 진행되게 되거나 동법 제453조에 의해 정식재판이 청구되는 경우④ 경찰 조사 후 불송치 된 경우(단, 타인을 사망하게 한 경우에 한함)⑤ 검찰에 의해 약식기소 또는 불기소 처분이 있는 경우(단, 타인을 사망하게 한 경우에 한함)⑥ 「자동차사고 부상 등급표」에서 정한 상해등급 1급~ 3급에 해당하는 상해를 입히고 경찰 조사 후 불송치 된 경우(단, 타인을 사망하게 한 경우 또는	- 타인을 사망하게 하여 ④ 내지 ⑤에 해당하는 경우 : · 1심(경찰조사포함) 500만원한도- 타인을 사망하게 하거나 타인의 신체에 상해를 입혀 ① 내지 ③에 해당하는 경우 : 1심(경찰조사포함) 500만원 한도 · 항소심(2심) 500만원 한도 · 상고심(3심) 500만원 한도- 타인의 신체에 상해를 입혀 ⑥ 내지 ⑦에 해당하는 경우 : 1심(경찰조사포함) 500만원 한도				
file_47.xls	1126				교통사고처리지원금Ⅶ(중상해보장확대)(비탑승중Ⅱ 포함)	자동차 운전중 및 운전후 비탑승 상태에서 약관에 정한 일반교통사고로 피해자(피보험자의 부모, 배우자 및 자녀 제외)에게 중상해를 입혀 약관에 정한 법령으로 검찰에 의해 공소제기되거나 「자동차사고 부상 등급표」에서 정한 상해급수 1급, 2급 또는 3급에 해당하는 부상을 입힌 경우(1사고당 피보험자가 실제로 지급한 형사합의금 지급) 피해자 1명당 2억원 한도로 지급	가입금액 한도				
file_47.xls	1129				심급별 자동차사고 변호사선임비용Ⅷ(경찰조사포함)(비탑승중Ⅱ 포함)(자기부담금50%)	자동차 운전중 교통사고로 타인을 사망에 이르게 하거나 「자동차사고 부상 등급표」에서 정한 상해등급에 해당하는 상해를 입혀 아래의 ① 내지 ⑦로 인해 발생한 변호사선임비용 중 실제로 부담한 금액을 1사고마다 진행된	- 타인을 사망하게 하여 ④ 내지 ⑤에 해당하는 경우 : · 1심(경찰조사포함) 500만원한도- 타인을 사망하게 하거나 타인의 신체에 상해를 입혀 ① 내지 ③에 해당하는 경우 : 1심(경찰조사포함) 500만원 한도 · 항소심(2심) 500만원 한도 · 상고심(3심) 500만원 한도- 타인의 신체에 상해를 입혀 ④ 내지 ⑤에 해당하는 경우 : · 1심(경찰조사포함) 1~7급 : 500만원 한도 · 8~11급 : 400만원 한도, · 12~14급 : 200만원 한도- 타인의 신체에 상해를 입혀 ⑥ 내지 ⑦에 해당하는 경우 : 1심(경찰조사포함) 500만원 한도				
file_47.xls	1131				운전자 벌금Ⅱ(대인)(비탑승중Ⅱ 포함)	자동차 운전중 및 운전후 비탑승 상태에서 교통사고로 타인의 신체에 상해를 입혀 확정판결로 벌금을 부담한 경우 2,000만원 한도로 지급※ 단, 특정범죄 가중처벌 등에 관한 법률 제5조의13(어린이 보호구역에서 어린이 치사상의 가중처벌)에 따른 벌금형이 확정된 경우 3,000만원 한도로 지급					
file_47.xls	1536				화재배상책임담보	보험목적에 발생한 화재ㆍ폭발사고로 인하여 타인의 재물 또는 신체에 손해를 입힘으로써 법률상의 배상책임을 부담하는 경우	1억원 한도				
file_47.xls	1550				화재배상책임	보험목적에 발생한 화재ㆍ폭발사고로 인하여 타인의 재물 또는 신체에 손해를 입힘으로써 법률상의 배상책임을 부담하는 경우	1억원				
file_47.xls	2322				골프활동중배상책임(실손)	보험기간중 피보험자가 골프시설구내에서 골프의 연습,경기 또는 지도중에 타인의 신체 및 재물에 대한 법률상 배상책임을 부담함으로써 입은 손해를 가입금액한도로 보상(본인부담금 2만원)	2000만원				
file_47.xls	2457				화재(폭발포함)배상책임(실손)(대물)	보험목적물에서 발생한 화재 또는 폭발사고로 타인의 재물을 망그러뜨려 법률상 배상책임을 부담함으로써 입은 손해를 보상	10억				
file_47.xls	2465				화재(폭발포함)배상책임(실손)	특약보험기간 중 목적물에서 발생한 화재 또는 폭발사고로 인하여 상해를 입히거나  타인의 재물을 망그러뜨려 법률상 배상책임을 부담함으로써 입은 손해	보험가입금액(대인 1억, 대물 1억) 한도내 실손보상				
